dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg302.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:04.000+00:00,2022-07-17T23:07:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg302.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:07:04.000+00:00,2022-07-17T23:07:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg303.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:14.000+00:00,2022-07-17T23:07:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg304.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:24.000+00:00,2022-07-17T23:07:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg305.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:34.000+00:00,2022-07-17T23:07:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg305.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:07:34.000+00:00,2022-07-17T23:07:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg306.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:44.000+00:00,2022-07-17T23:07:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg307.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:07:54.000+00:00,2022-07-17T23:08:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg308.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:04.000+00:00,2022-07-17T23:08:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg309.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:14.000+00:00,2022-07-17T23:08:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg310.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:24.000+00:00,2022-07-17T23:08:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg311.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:08:34.000+00:00,2022-07-17T23:08:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg311.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:34.000+00:00,2022-07-17T23:08:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg311.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:08:34.000+00:00,2022-07-17T23:08:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg312.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:44.000+00:00,2022-07-17T23:08:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg313.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:08:54.000+00:00,2022-07-17T23:09:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg314.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:04.000+00:00,2022-07-17T23:09:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg315.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:14.000+00:00,2022-07-17T23:09:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg316.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:24.000+00:00,2022-07-17T23:09:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg317.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:34.000+00:00,2022-07-17T23:09:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg318.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:44.000+00:00,2022-07-17T23:09:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg319.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:09:54.000+00:00,2022-07-17T23:10:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg319.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:09:54.000+00:00,2022-07-17T23:10:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg320.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:04.000+00:00,2022-07-17T23:10:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg320.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:04.000+00:00,2022-07-17T23:10:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg321.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:10:14.000+00:00,2022-07-17T23:10:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg321.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:14.000+00:00,2022-07-17T23:10:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg321.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:14.000+00:00,2022-07-17T23:10:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg322.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:24.000+00:00,2022-07-17T23:10:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg322.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:24.000+00:00,2022-07-17T23:10:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg323.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:34.000+00:00,2022-07-17T23:10:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg323.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:34.000+00:00,2022-07-17T23:10:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg324.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:44.000+00:00,2022-07-17T23:10:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg324.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:44.000+00:00,2022-07-17T23:10:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg325.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:10:54.000+00:00,2022-07-17T23:11:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg325.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:10:54.000+00:00,2022-07-17T23:11:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg326.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:04.000+00:00,2022-07-17T23:11:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg326.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:11:04.000+00:00,2022-07-17T23:11:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg327.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:14.000+00:00,2022-07-17T23:11:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg327.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:11:14.000+00:00,2022-07-17T23:11:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg328.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:24.000+00:00,2022-07-17T23:11:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg328.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:11:24.000+00:00,2022-07-17T23:11:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg329.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:34.000+00:00,2022-07-17T23:11:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg330.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:44.000+00:00,2022-07-17T23:11:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg330.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:11:44.000+00:00,2022-07-17T23:11:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg331.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:11:54.000+00:00,2022-07-17T23:12:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg331.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:11:54.000+00:00,2022-07-17T23:12:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg332.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:04.000+00:00,2022-07-17T23:12:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg332.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:04.000+00:00,2022-07-17T23:12:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg333.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:12:14.000+00:00,2022-07-17T23:12:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg333.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:14.000+00:00,2022-07-17T23:12:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg333.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:14.000+00:00,2022-07-17T23:12:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg334.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:24.000+00:00,2022-07-17T23:12:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg334.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:24.000+00:00,2022-07-17T23:12:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg335.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:12:34.000+00:00,2022-07-17T23:12:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg335.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:34.000+00:00,2022-07-17T23:12:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg335.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:34.000+00:00,2022-07-17T23:12:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg336.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:12:44.000+00:00,2022-07-17T23:12:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg336.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:44.000+00:00,2022-07-17T23:12:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg336.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:44.000+00:00,2022-07-17T23:12:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg337.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:12:54.000+00:00,2022-07-17T23:13:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg337.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:12:54.000+00:00,2022-07-17T23:13:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg338.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:04.000+00:00,2022-07-17T23:13:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg338.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:13:04.000+00:00,2022-07-17T23:13:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg339.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:14.000+00:00,2022-07-17T23:13:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg340.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:24.000+00:00,2022-07-17T23:13:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg341.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:34.000+00:00,2022-07-17T23:13:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg342.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:44.000+00:00,2022-07-17T23:13:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg343.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:13:54.000+00:00,2022-07-17T23:14:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg343.wav,0,10,0,64000.0,Unknown,jbeesa,2022-07-17T23:13:54.000+00:00,2022-07-17T23:14:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg344.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:04.000+00:00,2022-07-17T23:14:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg344.wav,0,10,0,64000.0,Unknown,jbeesa,2022-07-17T23:14:04.000+00:00,2022-07-17T23:14:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg345.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:14.000+00:00,2022-07-17T23:14:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg346.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:14:24.000+00:00,2022-07-17T23:14:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg346.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:24.000+00:00,2022-07-17T23:14:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg347.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:14:34.000+00:00,2022-07-17T23:14:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg347.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:34.000+00:00,2022-07-17T23:14:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg347.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:14:34.000+00:00,2022-07-17T23:14:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg348.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:44.000+00:00,2022-07-17T23:14:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg349.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:14:54.000+00:00,2022-07-17T23:15:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg350.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:15:04.000+00:00,2022-07-17T23:15:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg350.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:15:04.000+00:00,2022-07-17T23:15:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg350.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:04.000+00:00,2022-07-17T23:15:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg351.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:15:14.000+00:00,2022-07-17T23:15:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg351.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:14.000+00:00,2022-07-17T23:15:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg352.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:15:24.000+00:00,2022-07-17T23:15:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg352.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:24.000+00:00,2022-07-17T23:15:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg353.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:34.000+00:00,2022-07-17T23:15:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg354.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:15:44.000+00:00,2022-07-17T23:15:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg354.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:44.000+00:00,2022-07-17T23:15:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg355.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:15:54.000+00:00,2022-07-17T23:16:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg355.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:15:54.000+00:00,2022-07-17T23:16:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg356.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:16:04.000+00:00,2022-07-17T23:16:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg356.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:16:04.000+00:00,2022-07-17T23:16:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg356.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:16:04.000+00:00,2022-07-17T23:16:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg357.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:16:14.000+00:00,2022-07-17T23:16:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg360.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:16:44.000+00:00,2022-07-17T23:16:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg361.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:16:54.000+00:00,2022-07-17T23:17:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg362.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:17:04.000+00:00,2022-07-17T23:17:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg363.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:17:14.000+00:00,2022-07-17T23:17:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg364.wav,0,10,0,64000.0,Odontocete Buzzs,jbeesa,2022-07-17T23:17:24.000+00:00,2022-07-17T23:17:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg364.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:17:24.000+00:00,2022-07-17T23:17:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg365.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:17:34.000+00:00,2022-07-17T23:17:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg367.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:17:54.000+00:00,2022-07-17T23:18:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg368.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:04.000+00:00,2022-07-17T23:18:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg369.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:14.000+00:00,2022-07-17T23:18:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg370.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:24.000+00:00,2022-07-17T23:18:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg370.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:18:24.000+00:00,2022-07-17T23:18:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg371.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:34.000+00:00,2022-07-17T23:18:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg371.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:18:34.000+00:00,2022-07-17T23:18:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg372.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:44.000+00:00,2022-07-17T23:18:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg372.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:18:44.000+00:00,2022-07-17T23:18:54.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg373.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:18:54.000+00:00,2022-07-17T23:19:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg373.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:18:54.000+00:00,2022-07-17T23:19:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg374.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:19:04.000+00:00,2022-07-17T23:19:14.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg375.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:19:14.000+00:00,2022-07-17T23:19:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg376.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:19:24.000+00:00,2022-07-17T23:19:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg377.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:19:34.000+00:00,2022-07-17T23:19:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg377.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:19:34.000+00:00,2022-07-17T23:19:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg379.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:19:54.000+00:00,2022-07-17T23:20:04.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg381.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:20:14.000+00:00,2022-07-17T23:20:24.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg382.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:20:24.000+00:00,2022-07-17T23:20:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg382.wav,0,10,0,64000.0,Odontocete whistles,jbeesa,2022-07-17T23:20:24.000+00:00,2022-07-17T23:20:34.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg383.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:20:34.000+00:00,2022-07-17T23:20:44.000+00:00
CETIROISE_PONIT_B_20220717 (10_128000),channelA_2022-07-17_22-16-44_seg384.wav,0,10,0,64000.0,Odontocete clics,jbeesa,2022-07-17T23:20:44.000+00:00,2022-07-17T23:20:54.000+00:00
