dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box
dataset1,2022-07-07T11-19-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:19:03.000+02:00,2022-07-07T11:19:13.000+02:00,0
dataset1,2022-07-07T11-19-05_000.wav,2.91505791505791,6.27964699393271,24609.375,51046.875,click,annotator1,2022-07-07T11:19:05.915+02:00,2022-07-07T11:19:09.279+02:00,1
dataset1,2022-07-07T11-19-03_000.wav,3.67622724765582,5.68946497517926,0,71015.625,click,annotator2,2022-07-07T11:19:06.676+02:00,2022-07-07T11:19:08.689+02:00,1
dataset1,2022-07-07T11-19-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:19:13.000+02:00,2022-07-07T11:19:23.000+02:00,0
dataset1,2022-07-07T11-19-13_000.wav,0,1.99393270821842,4500.0,72000.0,click,annotator2,2022-07-07T11:19:13.000+02:00,2022-07-07T11:19:14.993+02:00,1
dataset1,2022-07-07T11-19-13_000.wav,3.69829012686156,6.87534473248759,0,69468.75,click,annotator2,2022-07-07T11:19:16.698+02:00,2022-07-07T11:19:19.875+02:00,1
dataset1,2022-07-07T11-19-13_000.wav,8.46938775510204,10.0,0,68203.125,click,annotator2,2022-07-07T11:19:21.469+02:00,2022-07-07T11:19:23.000+02:00,1
dataset1,2022-07-07T11-19-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:19:23.000+02:00,2022-07-07T11:19:33.000+02:00,0
dataset1,2022-07-07T11-19-23_000.wav,0,2.3138444567016,1968.75,72000.0,click,annotator2,2022-07-07T11:19:23.000+02:00,2022-07-07T11:19:25.313+02:00,1
dataset1,2022-07-07T11-19-23_000.wav,3.0253723110866,7.34969663541092,0,71437.5,click,annotator2,2022-07-07T11:19:26.025+02:00,2022-07-07T11:19:30.349+02:00,1
dataset1,2022-07-07T11-19-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:19:33.000+02:00,2022-07-07T11:19:43.000+02:00,0
dataset1,2022-07-07T11-19-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:19:33.000+02:00,2022-07-07T11:19:43.000+02:00,0
dataset1,2022-07-07T11-19-33_000.wav,3.60452289023718,7.2173193601765,0,69750.0,click,annotator2,2022-07-07T11:19:36.604+02:00,2022-07-07T11:19:40.217+02:00,1
dataset1,2022-07-07T11-19-36_000.wav,3.94098179812466,5.89906232763376,33609.375,48796.875,click,annotator1,2022-07-07T11:19:36.940+02:00,2022-07-07T11:19:38.899+02:00,1
dataset1,2022-07-07T11-19-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:19:43.000+02:00,2022-07-07T11:19:53.000+02:00,0
dataset1,2022-07-07T11-19-43_000.wav,0,9.93656922228351,2812.5,72000.0,click,annotator2,2022-07-07T11:19:43.000+02:00,2022-07-07T11:19:52.936+02:00,1
dataset1,2022-07-07T11-19-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:19:53.000+02:00,2022-07-07T11:20:03.000+02:00,0
dataset1,2022-07-07T11-19-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:19:53.000+02:00,2022-07-07T11:20:03.000+02:00,0
dataset1,2022-07-07T11-19-53_000.wav,1.8450082735797,10.0,0,70593.75,click,annotator2,2022-07-07T11:19:54.845+02:00,2022-07-07T11:20:03.000+02:00,1
dataset1,2022-07-07T11-19-55_000.wav,2.77164920022063,7.26696083838941,25171.875,60187.5,click,annotator1,2022-07-07T11:19:55.771+02:00,2022-07-07T11:20:00.266+02:00,1
dataset1,2022-07-07T11-20-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:13.000+02:00,0
dataset1,2022-07-07T11-20-03_000.wav,0,9.99172642029785,2109.375,72000.0,click,annotator2,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:12.991+02:00,1
dataset1,2022-07-07T11-20-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:13.000+02:00,0
dataset1,2022-07-07T11-20-03_000.wav,0,7.80750137892995,28687.5,63703.125,click,annotator1,2022-07-07T11:20:03.000+02:00,2022-07-07T11:20:10.807+02:00,1
dataset1,2022-07-07T11-20-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:23.000+02:00,0
dataset1,2022-07-07T11-20-13_000.wav,0,4.65250965250965,2671.875,72000.0,click,annotator2,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:17.652+02:00,1
dataset1,2022-07-07T11-20-13_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:23.000+02:00,0
dataset1,2022-07-07T11-20-13_000.wav,0,2.68891340319912,30515.625,50625.0,click,annotator1,2022-07-07T11:20:13.000+02:00,2022-07-07T11:20:15.688+02:00,1
dataset1,2022-07-07T11-20-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:20:23.000+02:00,2022-07-07T11:20:33.000+02:00,0
dataset1,2022-07-07T11-20-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:20:23.000+02:00,2022-07-07T11:20:33.000+02:00,0
dataset1,2022-07-07T11-20-23_000.wav,0.0248207391064534,10.0,0,71718.75,click,annotator2,2022-07-07T11:20:23.024+02:00,2022-07-07T11:20:33.000+02:00,1
dataset1,2022-07-07T11-20-23_000.wav,0.0523993381136238,9.28019856591285,32765.625,63000.0,click,annotator1,2022-07-07T11:20:23.052+02:00,2022-07-07T11:20:32.280+02:00,1
dataset1,2022-07-07T11-20-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:20:33.000+02:00,2022-07-07T11:20:43.000+02:00,0
dataset1,2022-07-07T11-20-33_000.wav,0.328185328185328,1.17760617760618,3375.0,72000.0,click,annotator2,2022-07-07T11:20:33.328+02:00,2022-07-07T11:20:34.177+02:00,1
dataset1,2022-07-07T11-20-33_000.wav,6.64920022062879,10.0,0,70312.5,click,annotator2,2022-07-07T11:20:39.649+02:00,2022-07-07T11:20:43.000+02:00,1
dataset1,2022-07-07T11-20-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:20:43.000+02:00,2022-07-07T11:20:53.000+02:00,0
dataset1,2022-07-07T11-20-43_000.wav,8.49145063430778,10.0,0,71437.5,click,annotator2,2022-07-07T11:20:51.491+02:00,2022-07-07T11:20:53.000+02:00,1
dataset1,2022-07-07T11-21-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:21:03.000+02:00,2022-07-07T11:21:13.000+02:00,0
dataset1,2022-07-07T11-21-03_000.wav,0.355763927192499,8.23772752344181,0,69890.625,click,annotator2,2022-07-07T11:21:03.355+02:00,2022-07-07T11:21:11.237+02:00,1
dataset1,2022-07-07T11-21-13_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:21:13.000+02:00,2022-07-07T11:21:23.000+02:00,0
dataset1,2022-07-07T11-21-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:21:13.000+02:00,2022-07-07T11:21:23.000+02:00,0
dataset1,2022-07-07T11-21-13_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:21:13.000+02:00,2022-07-07T11:21:23.000+02:00,0
dataset1,2022-07-07T11-21-13_000.wav,1.95532266960838,4.4980694980695,0,70734.375,click,annotator2,2022-07-07T11:21:14.955+02:00,2022-07-07T11:21:17.498+02:00,1
dataset1,2022-07-07T11-21-13_000.wav,3.7865416436845,4.17264202978489,10687.5,72000.0,buzz,annotator2,2022-07-07T11:21:16.786+02:00,2022-07-07T11:21:17.172+02:00,1
dataset1,2022-07-07T11-21-16_000.wav,3.79205736348593,4.55874241588527,18984.375,72000.0,buzz,annotator1,2022-07-07T11:21:16.792+02:00,2022-07-07T11:21:17.558+02:00,1
dataset1,2022-07-07T11-21-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:21:23.000+02:00,2022-07-07T11:21:33.000+02:00,0
dataset1,2022-07-07T11-21-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:21:23.000+02:00,2022-07-07T11:21:33.000+02:00,0
dataset1,2022-07-07T11-21-23_000.wav,0.554329840044126,10.0,0,71156.25,click,annotator2,2022-07-07T11:21:23.554+02:00,2022-07-07T11:21:33.000+02:00,1
dataset1,2022-07-07T11-21-24_000.wav,1.97738554881412,10.0,26015.625,43453.125,click,annotator1,2022-07-07T11:21:24.977+02:00,2022-07-07T11:21:33.000+02:00,1
dataset1,2022-07-07T11-21-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:21:33.000+02:00,2022-07-07T11:21:43.000+02:00,0
dataset1,2022-07-07T11-21-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:21:33.000+02:00,2022-07-07T11:21:43.000+02:00,0
dataset1,2022-07-07T11-21-33_000.wav,0,4.90623276337562,26718.75,48234.375,click,annotator1,2022-07-07T11:21:33.000+02:00,2022-07-07T11:21:37.906+02:00,1
dataset1,2022-07-07T11-21-33_000.wav,1.0838389409818,7.83507997793712,0,69750.0,click,annotator2,2022-07-07T11:21:34.083+02:00,2022-07-07T11:21:40.835+02:00,1
dataset1,2022-07-07T11-21-43_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:21:43.000+02:00,2022-07-07T11:21:53.000+02:00,0
dataset1,2022-07-07T11-21-43_000.wav,7.12906784335356,7.40485383342526,3375.0,69187.5,buzz,annotator2,2022-07-07T11:21:50.129+02:00,2022-07-07T11:21:50.404+02:00,1
dataset1,2022-07-07T11-21-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:21:53.000+02:00,2022-07-07T11:22:03.000+02:00,0
dataset1,2022-07-07T11-21-53_000.wav,1.59128516271373,3.29564258135687,0,71718.75,click,annotator2,2022-07-07T11:21:54.591+02:00,2022-07-07T11:21:56.295+02:00,1
dataset1,2022-07-07T11-21-53_000.wav,4.99448428019857,7.93436293436293,0,71437.5,click,annotator2,2022-07-07T11:21:57.994+02:00,2022-07-07T11:22:00.934+02:00,1
dataset1,2022-07-07T11-22-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:03.000+02:00,2022-07-07T11:22:13.000+02:00,0
dataset1,2022-07-07T11-22-03_000.wav,0.846662989520132,2.65581908439051,2250.0,72000.0,click,annotator2,2022-07-07T11:22:03.846+02:00,2022-07-07T11:22:05.655+02:00,1
dataset1,2022-07-07T11-22-03_000.wav,4.42636514065086,5.92112520683949,3093.75,72000.0,click,annotator2,2022-07-07T11:22:07.426+02:00,2022-07-07T11:22:08.921+02:00,1
dataset1,2022-07-07T11-22-13_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:22:13.000+02:00,2022-07-07T11:22:23.000+02:00,0
dataset1,2022-07-07T11-22-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:13.000+02:00,2022-07-07T11:22:23.000+02:00,0
dataset1,2022-07-07T11-22-13_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:22:13.000+02:00,2022-07-07T11:22:23.000+02:00,0
dataset1,2022-07-07T11-22-13_000.wav,0.0413678985107557,3.54936569222283,1265.625,72000.0,click,annotator2,2022-07-07T11:22:13.041+02:00,2022-07-07T11:22:16.549+02:00,1
dataset1,2022-07-07T11-22-13_000.wav,3.63210148924435,5.41367898510756,1406.25,72000.0,click,annotator2,2022-07-07T11:22:16.632+02:00,2022-07-07T11:22:18.413+02:00,1
dataset1,2022-07-07T11-22-13_000.wav,4.7904026475455,6.33480419194705,7734.375,72000.0,buzz,annotator2,2022-07-07T11:22:17.790+02:00,2022-07-07T11:22:19.334+02:00,1
dataset1,2022-07-07T11-22-17_000.wav,4.90071704357419,6.49476006618864,14906.25,67781.25,buzz,annotator1,2022-07-07T11:22:17.900+02:00,2022-07-07T11:22:19.494+02:00,1
dataset1,2022-07-07T11-22-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:23.000+02:00,2022-07-07T11:22:33.000+02:00,0
dataset1,2022-07-07T11-22-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:22:23.000+02:00,2022-07-07T11:22:33.000+02:00,0
dataset1,2022-07-07T11-22-23_000.wav,6.43408714837286,10.0,0,70312.5,click,annotator2,2022-07-07T11:22:29.434+02:00,2022-07-07T11:22:33.000+02:00,1
dataset1,2022-07-07T11-22-29_000.wav,6.80915609487038,10.0,29390.625,59484.375,click,annotator1,2022-07-07T11:22:29.809+02:00,2022-07-07T11:22:33.000+02:00,1
dataset1,2022-07-07T11-22-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:33.000+02:00,2022-07-07T11:22:43.000+02:00,0
dataset1,2022-07-07T11-22-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:22:33.000+02:00,2022-07-07T11:22:43.000+02:00,0
dataset1,2022-07-07T11-22-33_000.wav,5.02757859900717,10.0,0,70312.5,click,annotator2,2022-07-07T11:22:38.027+02:00,2022-07-07T11:22:43.000+02:00,1
dataset1,2022-07-07T11-22-38_000.wav,5.44125758411473,7.52068394925538,20250.0,58359.375,click,annotator1,2022-07-07T11:22:38.441+02:00,2022-07-07T11:22:40.520+02:00,1
dataset1,2022-07-07T11-22-41_000.wav,8.37010479867623,10.0,31500.0,53578.125,click,annotator1,2022-07-07T11:22:41.370+02:00,2022-07-07T11:22:43.000+02:00,1
dataset1,2022-07-07T11-22-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:53.000+02:00,0
dataset1,2022-07-07T11-22-43_000.wav,0,9.4180915609487,1968.75,72000.0,click,annotator2,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:52.418+02:00,1
dataset1,2022-07-07T11-22-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:53.000+02:00,0
dataset1,2022-07-07T11-22-43_000.wav,0,8.88858246001103,24890.625,50203.125,click,annotator1,2022-07-07T11:22:43.000+02:00,2022-07-07T11:22:51.888+02:00,1
dataset1,2022-07-07T11-22-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:22:53.000+02:00,2022-07-07T11:23:03.000+02:00,0
dataset1,2022-07-07T11-22-53_000.wav,0,6.25758411472697,2671.875,72000.0,click,annotator2,2022-07-07T11:22:53.000+02:00,2022-07-07T11:22:59.257+02:00,1
dataset1,2022-07-07T11-22-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:22:53.000+02:00,2022-07-07T11:23:03.000+02:00,0
dataset1,2022-07-07T11-22-54_000.wav,1.16105901820188,7.42140099282956,27140.625,54000.0,click,annotator1,2022-07-07T11:22:54.161+02:00,2022-07-07T11:23:00.421+02:00,1
dataset1,2022-07-07T11-22-53_000.wav,8.25979040264754,10.0,0,71015.625,click,annotator2,2022-07-07T11:23:01.259+02:00,2022-07-07T11:23:03.000+02:00,1
dataset1,2022-07-07T11-23-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:03.000+02:00,2022-07-07T11:23:13.000+02:00,0
dataset1,2022-07-07T11-23-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:23:03.000+02:00,2022-07-07T11:23:13.000+02:00,0
dataset1,2022-07-07T11-23-03_000.wav,0.0579150579150579,10.0,0,71296.875,click,annotator2,2022-07-07T11:23:03.057+02:00,2022-07-07T11:23:13.000+02:00,1
dataset1,2022-07-07T11-23-06_000.wav,3.41147269718698,7.54274682846111,26859.375,54000.0,click,annotator1,2022-07-07T11:23:06.411+02:00,2022-07-07T11:23:10.542+02:00,1
dataset1,2022-07-07T11-23-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:13.000+02:00,2022-07-07T11:23:23.000+02:00,0
dataset1,2022-07-07T11-23-13_000.wav,0,3.62658576944291,3656.25,72000.0,click,annotator2,2022-07-07T11:23:13.000+02:00,2022-07-07T11:23:16.626+02:00,1
dataset1,2022-07-07T11-23-13_000.wav,5.54054054054054,6.62162162162162,0,71015.625,click,annotator2,2022-07-07T11:23:18.540+02:00,2022-07-07T11:23:19.621+02:00,1
dataset1,2022-07-07T11-23-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:33.000+02:00,0
dataset1,2022-07-07T11-23-23_000.wav,0,8.91064533921677,1406.25,72000.0,click,annotator2,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:31.910+02:00,1
dataset1,2022-07-07T11-23-23_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:33.000+02:00,0
dataset1,2022-07-07T11-23-23_000.wav,0,1.66298952013238,33468.75,58218.75,click,annotator1,2022-07-07T11:23:23.000+02:00,2022-07-07T11:23:24.662+02:00,1
dataset1,2022-07-07T11-23-27_000.wav,4.92829564258136,6.82018753447325,33468.75,46968.75,click,annotator1,2022-07-07T11:23:27.928+02:00,2022-07-07T11:23:29.820+02:00,1
dataset1,2022-07-07T11-23-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:33.000+02:00,2022-07-07T11:23:43.000+02:00,0
dataset1,2022-07-07T11-23-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:23:33.000+02:00,2022-07-07T11:23:43.000+02:00,0
dataset1,2022-07-07T11-23-33_000.wav,6.04247104247104,10.0,0,71578.125,click,annotator2,2022-07-07T11:23:39.042+02:00,2022-07-07T11:23:43.000+02:00,1
dataset1,2022-07-07T11-23-39_000.wav,6.32377275234418,10.0,35578.125,61593.75,click,annotator1,2022-07-07T11:23:39.323+02:00,2022-07-07T11:23:43.000+02:00,1
dataset1,2022-07-07T11-23-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:43.000+02:00,2022-07-07T11:23:53.000+02:00,0
dataset1,2022-07-07T11-23-43_000.wav,0,6.16381687810259,2390.625,72000.0,click,annotator2,2022-07-07T11:23:43.000+02:00,2022-07-07T11:23:49.163+02:00,1
dataset1,2022-07-07T11-23-43_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:23:43.000+02:00,2022-07-07T11:23:53.000+02:00,0
dataset1,2022-07-07T11-23-43_000.wav,0,6.80364037506895,25453.125,54562.5,click,annotator1,2022-07-07T11:23:43.000+02:00,2022-07-07T11:23:49.803+02:00,1
dataset1,2022-07-07T11-23-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:23:53.000+02:00,2022-07-07T11:24:03.000+02:00,0
dataset1,2022-07-07T11-23-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:23:53.000+02:00,2022-07-07T11:24:03.000+02:00,0
dataset1,2022-07-07T11-23-53_000.wav,3.50523993381136,10.0,0,71296.875,click,annotator2,2022-07-07T11:23:56.505+02:00,2022-07-07T11:24:03.000+02:00,1
dataset1,2022-07-07T11-23-56_000.wav,3.57142857142857,8.77826806398235,25734.375,60609.375,click,annotator1,2022-07-07T11:23:56.571+02:00,2022-07-07T11:24:01.778+02:00,1
dataset1,2022-07-07T11-24-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:03.000+02:00,2022-07-07T11:24:13.000+02:00,0
dataset1,2022-07-07T11-24-03_000.wav,0,4.95035852178709,4921.875,72000.0,click,annotator2,2022-07-07T11:24:03.000+02:00,2022-07-07T11:24:07.950+02:00,1
dataset1,2022-07-07T11-24-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:24:03.000+02:00,2022-07-07T11:24:13.000+02:00,0
dataset1,2022-07-07T11-24-03_000.wav,0.146166574738003,5.02757859900717,25734.375,49500.0,click,annotator1,2022-07-07T11:24:03.146+02:00,2022-07-07T11:24:08.027+02:00,1
dataset1,2022-07-07T11-24-03_000.wav,5.95973524544953,10.0,0,70875.0,click,annotator2,2022-07-07T11:24:08.959+02:00,2022-07-07T11:24:13.000+02:00,1
dataset1,2022-07-07T11-24-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:13.000+02:00,2022-07-07T11:24:23.000+02:00,0
dataset1,2022-07-07T11-24-13_000.wav,1.48097076668505,3.70932156646442,4781.25,72000.0,click,annotator2,2022-07-07T11:24:14.480+02:00,2022-07-07T11:24:16.709+02:00,1
dataset1,2022-07-07T11-24-13_000.wav,8.430777716492,10.0,0,71718.75,click,annotator2,2022-07-07T11:24:21.430+02:00,2022-07-07T11:24:23.000+02:00,1
dataset1,2022-07-07T11-24-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:23.000+02:00,2022-07-07T11:24:33.000+02:00,0
dataset1,2022-07-07T11-24-23_000.wav,2.51792608935466,6.07556536127965,0,70031.25,click,annotator2,2022-07-07T11:24:25.517+02:00,2022-07-07T11:24:29.075+02:00,1
dataset1,2022-07-07T11-24-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:33.000+02:00,2022-07-07T11:24:43.000+02:00,0
dataset1,2022-07-07T11-24-33_000.wav,0.129619415333701,1.21070049641478,6187.5,72000.0,click,annotator2,2022-07-07T11:24:33.129+02:00,2022-07-07T11:24:34.210+02:00,1
dataset1,2022-07-07T11-24-33_000.wav,1.93325979040265,5.43022614451186,0,69890.625,click,annotator2,2022-07-07T11:24:34.933+02:00,2022-07-07T11:24:38.430+02:00,1
dataset1,2022-07-07T11-24-33_000.wav,6.46166574738003,9.05405405405405,0,70312.5,click,annotator2,2022-07-07T11:24:39.461+02:00,2022-07-07T11:24:42.054+02:00,1
dataset1,2022-07-07T11-24-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:43.000+02:00,2022-07-07T11:24:53.000+02:00,0
dataset1,2022-07-07T11-24-43_000.wav,0.0689464975179261,10.0,0,68203.125,click,annotator2,2022-07-07T11:24:43.068+02:00,2022-07-07T11:24:53.000+02:00,1
dataset1,2022-07-07T11-24-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:24:53.000+02:00,2022-07-07T11:25:03.000+02:00,0
dataset1,2022-07-07T11-24-53_000.wav,0.0248207391064534,6.40650854936569,3234.375,72000.0,click,annotator2,2022-07-07T11:24:53.024+02:00,2022-07-07T11:24:59.406+02:00,1
dataset1,2022-07-07T11-25-23_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:25:23.000+02:00,2022-07-07T11:25:33.000+02:00,0
dataset1,2022-07-07T11-25-23_000.wav,0.780474351902923,2.00496414782129,9000.0,72000.0,click,annotator2,2022-07-07T11:25:23.780+02:00,2022-07-07T11:25:25.004+02:00,1
dataset1,2022-07-07T11-25-23_000.wav,7.05184776613348,9.45118587975731,4359.375,68625.0,click,annotator2,2022-07-07T11:25:30.051+02:00,2022-07-07T11:25:32.451+02:00,1
dataset1,2022-07-07T11-26-33_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:26:33.000+02:00,2022-07-07T11:26:43.000+02:00,0
dataset1,2022-07-07T11-26-33_000.wav,0,9.91450634307777,1125.0,72000.0,click,annotator2,2022-07-07T11:26:33.000+02:00,2022-07-07T11:26:42.914+02:00,1
dataset1,2022-07-07T11-26-33_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:26:33.000+02:00,2022-07-07T11:26:43.000+02:00,0
dataset1,2022-07-07T11-26-33_000.wav,0.962493105350248,6.29619415333701,30375.0,54421.875,click,annotator1,2022-07-07T11:26:33.962+02:00,2022-07-07T11:26:39.296+02:00,1
dataset1,2022-07-07T11-26-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:26:43.000+02:00,2022-07-07T11:26:53.000+02:00,0
dataset1,2022-07-07T11-26-43_000.wav,0.846662989520132,3.30667402095973,4500.0,72000.0,click,annotator2,2022-07-07T11:26:43.846+02:00,2022-07-07T11:26:46.306+02:00,1
dataset1,2022-07-07T11-26-53_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:26:53.000+02:00,2022-07-07T11:27:03.000+02:00,0
dataset1,2022-07-07T11-26-53_000.wav,0,10,0,72000.0,whistle,annotator2,2022-07-07T11:26:53.000+02:00,2022-07-07T11:27:03.000+02:00,0
dataset1,2022-07-07T11-26-53_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:26:53.000+02:00,2022-07-07T11:27:03.000+02:00,0
dataset1,2022-07-07T11-26-53_000.wav,0,10,0,72000.0,whistle,annotator1,2022-07-07T11:26:53.000+02:00,2022-07-07T11:27:03.000+02:00,0
dataset1,2022-07-07T11-26-53_000.wav,1.75675675675676,10.0,0,70593.75,click,annotator2,2022-07-07T11:26:54.756+02:00,2022-07-07T11:27:03.000+02:00,1
dataset1,2022-07-07T11-26-54_000.wav,1.80088251516823,10.0,33750.0,55968.75,click,annotator1,2022-07-07T11:26:54.800+02:00,2022-07-07T11:27:03.000+02:00,1
dataset1,2022-07-07T11-27-00_000.wav,7.64754550468836,8.93822393822394,421.875,23203.125,whistle,annotator1,2022-07-07T11:27:00.647+02:00,2022-07-07T11:27:01.938+02:00,1
dataset1,2022-07-07T11-26-53_000.wav,7.70821842250414,8.96580253723111,2390.625,19265.625,whistle,annotator2,2022-07-07T11:27:00.708+02:00,2022-07-07T11:27:01.965+02:00,1
dataset1,2022-07-07T11-27-03_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:27:03.000+02:00,2022-07-07T11:27:13.000+02:00,0
dataset1,2022-07-07T11-27-03_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:27:03.000+02:00,2022-07-07T11:27:13.000+02:00,0
dataset1,2022-07-07T11-27-03_000.wav,0,10,0,72000.0,buzz,annotator1,2022-07-07T11:27:03.000+02:00,2022-07-07T11:27:13.000+02:00,0
dataset1,2022-07-07T11-27-03_000.wav,0,10,0,72000.0,click,annotator1,2022-07-07T11:27:03.000+02:00,2022-07-07T11:27:13.000+02:00,0
dataset1,2022-07-07T11-27-03_000.wav,0,1.22724765581908,15609.375,72000.0,buzz,annotator1,2022-07-07T11:27:03.000+02:00,2022-07-07T11:27:04.227+02:00,1
dataset1,2022-07-07T11-27-03_000.wav,0.00827357970215113,0.543298400441258,562.5,72000.0,click,annotator2,2022-07-07T11:27:03.008+02:00,2022-07-07T11:27:03.543+02:00,1
dataset1,2022-07-07T11-27-03_000.wav,0.499172642029785,0.945945945945946,3796.875,72000.0,buzz,annotator2,2022-07-07T11:27:03.499+02:00,2022-07-07T11:27:03.945+02:00,1
dataset1,2022-07-07T11-27-03_000.wav,7.15113072255929,10.0,140.625,70312.5,click,annotator2,2022-07-07T11:27:10.151+02:00,2022-07-07T11:27:13.000+02:00,1
dataset1,2022-07-07T11-27-10_000.wav,7.97848869277441,9.97517926089355,39093.75,58640.625,click,annotator1,2022-07-07T11:27:10.978+02:00,2022-07-07T11:27:12.975+02:00,1
dataset1,2022-07-07T11-27-13_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:27:13.000+02:00,2022-07-07T11:27:23.000+02:00,0
dataset1,2022-07-07T11-27-13_000.wav,1.56370656370656,3.74241588527303,2390.625,72000.0,click,annotator2,2022-07-07T11:27:14.563+02:00,2022-07-07T11:27:16.742+02:00,1
dataset1,2022-07-07T11-27-43_000.wav,0,10,0,72000.0,click,annotator2,2022-07-07T11:27:43.000+02:00,2022-07-07T11:27:53.000+02:00,0
dataset1,2022-07-07T11-27-43_000.wav,0,0.565361279646994,1265.625,72000.0,click,annotator2,2022-07-07T11:27:43.000+02:00,2022-07-07T11:27:43.565+02:00,1
dataset1,2022-07-07T11-28-03_000.wav,0,10,0,72000.0,buzz,annotator2,2022-07-07T11:28:03.000+02:00,2022-07-07T11:28:13.000+02:00,0
