dataset,filename,start_time,end_time,start_frequency,end_frequency,annotation,annotator,start_datetime,end_datetime,is_box,confidence_indicator_label,confidence_indicator_level,comments
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_00_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 00:50:00.000000+00:00,2024-02-28 01:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_01_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 01:00:00.000000+00:00,2024-02-28 01:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_01_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 01:20:00.000000+00:00,2024-02-28 01:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_01_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 01:30:00.000000+00:00,2024-02-28 01:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_01_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 01:40:00.000000+00:00,2024-02-28 01:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_02_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 02:00:00.000000+00:00,2024-02-28 02:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_02_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 02:20:00.000000+00:00,2024-02-28 02:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_02_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 02:50:00.000000+00:00,2024-02-28 03:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_03_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 03:10:00.000000+00:00,2024-02-28 03:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_03_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 03:30:00.000000+00:00,2024-02-28 03:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_03_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 03:40:00.000000+00:00,2024-02-28 03:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_04_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 04:00:00.000000+00:00,2024-02-28 04:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_04_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 04:10:00.000000+00:00,2024-02-28 04:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_04_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 04:20:00.000000+00:00,2024-02-28 04:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_05_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 05:30:00.000000+00:00,2024-02-28 05:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_28_10_30_00.wav,0.0,600.0,0.0,48000.0,Blackfish whistles,mdupont,2024-02-28 10:30:00.000000+00:00,2024-02-28 10:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_28_10_30_00.wav,178.068119139548,180.426089354661,2343.0,5156.0,Blackfish whistles,mdupont,2024-02-28 10:32:58.068000+00:00,2024-02-28 10:33:00.426000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_28_10_30_00.wav,197.759238830667,215.216492002206,2250.0,5156.0,Blackfish whistles,mdupont,2024-02-28 10:33:17.759000+00:00,2024-02-28 10:33:35.216000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_12_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 12:10:00.000000+00:00,2024-02-28 12:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_12_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 12:20:00.000000+00:00,2024-02-28 12:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:00:00.000000+00:00,2024-02-28 14:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:10:00.000000+00:00,2024-02-28 14:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:20:00.000000+00:00,2024-02-28 14:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_30_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 14:30:00.000000+00:00,2024-02-28 14:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:30:00.000000+00:00,2024-02-28 14:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:40:00.000000+00:00,2024-02-28 14:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_40_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 14:40:00.000000+00:00,2024-02-28 14:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_14_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 14:50:00.000000+00:00,2024-02-28 15:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:00:00.000000+00:00,2024-02-28 15:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:10:00.000000+00:00,2024-02-28 15:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:20:00.000000+00:00,2024-02-28 15:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:30:00.000000+00:00,2024-02-28 15:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_30_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 15:30:00.000000+00:00,2024-02-28 15:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:40:00.000000+00:00,2024-02-28 15:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_40_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 15:40:00.000000+00:00,2024-02-28 15:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_15_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 15:50:00.000000+00:00,2024-02-28 16:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 16:00:00.000000+00:00,2024-02-28 16:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_00_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 16:00:00.000000+00:00,2024-02-28 16:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 16:10:00.000000+00:00,2024-02-28 16:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_10_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-28 16:10:00.000000+00:00,2024-02-28 16:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 16:20:00.000000+00:00,2024-02-28 16:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 16:30:00.000000+00:00,2024-02-28 16:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_16_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 16:40:00.000000+00:00,2024-02-28 16:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_17_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 17:10:00.000000+00:00,2024-02-28 17:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_17_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 17:20:00.000000+00:00,2024-02-28 17:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_17_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 17:30:00.000000+00:00,2024-02-28 17:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_17_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 17:40:00.000000+00:00,2024-02-28 17:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_17_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 17:50:00.000000+00:00,2024-02-28 18:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:00:00.000000+00:00,2024-02-28 18:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:10:00.000000+00:00,2024-02-28 18:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:20:00.000000+00:00,2024-02-28 18:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:30:00.000000+00:00,2024-02-28 18:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:40:00.000000+00:00,2024-02-28 18:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_18_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 18:50:00.000000+00:00,2024-02-28 19:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:00:00.000000+00:00,2024-02-28 19:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:10:00.000000+00:00,2024-02-28 19:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:20:00.000000+00:00,2024-02-28 19:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:30:00.000000+00:00,2024-02-28 19:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:40:00.000000+00:00,2024-02-28 19:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_19_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 19:50:00.000000+00:00,2024-02-28 20:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:00:00.000000+00:00,2024-02-28 20:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:10:00.000000+00:00,2024-02-28 20:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:20:00.000000+00:00,2024-02-28 20:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:30:00.000000+00:00,2024-02-28 20:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:40:00.000000+00:00,2024-02-28 20:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_20_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 20:50:00.000000+00:00,2024-02-28 21:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_21_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 21:00:00.000000+00:00,2024-02-28 21:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_21_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 21:10:00.000000+00:00,2024-02-28 21:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_21_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 21:20:00.000000+00:00,2024-02-28 21:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_21_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 21:50:00.000000+00:00,2024-02-28 22:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_22_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 22:00:00.000000+00:00,2024-02-28 22:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_22_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 22:10:00.000000+00:00,2024-02-28 22:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_22_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 22:20:00.000000+00:00,2024-02-28 22:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_22_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 22:30:00.000000+00:00,2024-02-28 22:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_23_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 23:40:00.000000+00:00,2024-02-28 23:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_28_23_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-28 23:50:00.000000+00:00,2024-02-29 00:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_00_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 00:00:00.000000+00:00,2024-02-29 00:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_00_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 00:10:00.000000+00:00,2024-02-29 00:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_00_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 00:20:00.000000+00:00,2024-02-29 00:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_00_50_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-29 00:50:00.000000+00:00,2024-02-29 01:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_01_00_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-29 01:00:00.000000+00:00,2024-02-29 01:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_01_10_00.wav,0.0,600.0,0.0,250.0,P-calls,mtorte,2024-02-29 01:10:00.000000+00:00,2024-02-29 01:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_04_30_00.wav,0.0,600.0,0.0,250.0,M-call,mtorte,2024-02-29 04:30:00.000000+00:00,2024-02-29 04:40:00.000000+00:00,0,Not sure,0/1,Ca pourrait aussi être des P calls dont la frequence n'a fait que de diminuer depuis 2015... |- mtorte
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_04_40_00.wav,0.0,600.0,0.0,250.0,M-call,mtorte,2024-02-29 04:40:00.000000+00:00,2024-02-29 04:50:00.000000+00:00,0,Not sure,0/1,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_05_00_00.wav,0.0,600.0,0.0,250.0,M-call,mtorte,2024-02-29 05:00:00.000000+00:00,2024-02-29 05:10:00.000000+00:00,0,Not sure,0/1,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_05_10_00.wav,0.0,600.0,0.0,250.0,M-call,mtorte,2024-02-29 05:10:00.000000+00:00,2024-02-29 05:20:00.000000+00:00,0,Not sure,0/1,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_05_20_00.wav,0.0,600.0,0.0,250.0,M-call,mtorte,2024-02-29 05:20:00.000000+00:00,2024-02-29 05:30:00.000000+00:00,0,Not sure,0/1,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_08_40_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-29 08:40:00.000000+00:00,2024-02-29 08:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_08_40_00.wav,200.303364589079,256.315499172642,19781.0,47625.0,Delphinids clics,mdupont,2024-02-29 08:43:20.303000+00:00,2024-02-29 08:44:16.315000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_08_50_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-29 08:50:00.000000+00:00,2024-02-29 09:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_08_50_00.wav,191.61610590182,291.560948703806,21093.0,45000.0,Delphinids clics,mdupont,2024-02-29 08:53:11.616000+00:00,2024-02-29 08:54:51.560000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 11:00:00.000000+00:00,2024-02-29 11:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_11_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 11:10:00.000000+00:00,2024-02-29 11:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_20_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-29 11:20:00.000000+00:00,2024-02-29 11:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_20_00.wav,457.446221731936,474.158852730281,26062.0,43781.0,Delphinids clics,mdupont,2024-02-29 11:27:37.446000+00:00,2024-02-29 11:27:54.158000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_20_00.wav,502.454495311638,532.984004412576,23718.0,41062.0,Delphinids clics,mdupont,2024-02-29 11:28:22.454000+00:00,2024-02-29 11:28:52.984000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_20_00.wav,537.948152233866,599.586321014892,24750.0,40687.0,Delphinids clics,mdupont,2024-02-29 11:28:57.948000+00:00,2024-02-29 11:29:59.586000+00:00,1,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_30_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-29 11:30:00.000000+00:00,2024-02-29 11:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_96000),2024_02_29_11_40_00.wav,0.0,600.0,0.0,48000.0,Delphinids clics,mdupont,2024-02-29 11:40:00.000000+00:00,2024-02-29 11:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 12:10:00.000000+00:00,2024-02-29 12:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_12_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 12:20:00.000000+00:00,2024-02-29 12:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 13:40:00.000000+00:00,2024-02-29 13:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_13_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 13:50:00.000000+00:00,2024-02-29 14:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:00:00.000000+00:00,2024-02-29 14:10:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_10_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:10:00.000000+00:00,2024-02-29 14:20:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_20_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:20:00.000000+00:00,2024-02-29 14:30:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_30_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:30:00.000000+00:00,2024-02-29 14:40:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_40_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:40:00.000000+00:00,2024-02-29 14:50:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_14_50_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 14:50:00.000000+00:00,2024-02-29 15:00:00.000000+00:00,0,Sure,01-janv,
GLIDER/OHAGEODAMS_2024 (600_500),2024_02_29_15_00_00.wav,0.0,600.0,0.0,250.0,Australian pygmy blue whale song,mtorte,2024-02-29 15:00:00.000000+00:00,2024-02-29 15:10:00.000000+00:00,0,Sure,01-janv,
